video_id,title,thumbnail,description,upload_date,uploader,channel_id,duration,view_count,like_count,average_rating,categories,subtitles,automated_captions
6xdS3SNxa20,Something To Believe In | The Simpsons Fact #shorts,https://i.ytimg.com/vi/6xdS3SNxa20/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYNSATKH8wDw==&rs=AOn4CLCPJ5A1ICc2QhYRNN4pn3f1Cd2kyQ,,20230225,Binge Rampage,UC57DaDeQawcbBlLmKDB28VQ,42,13614796,1211662,,Entertainment,,https://www.youtube.com/api/timedtext?v=6xdS3SNxa20&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261305&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=275F94B0FF849F7EF64970D5349CA9FDAEC59C0B.5982599BEA94423531F0AA994CF5C86A87E1E068&key=yt8&kind=asr&lang=en&fmt=json3
pShbp3QV1rI,SIGMA WEDNESDAY COMPLETE EDITION (3D),https://i.ytimg.com/vi/pShbp3QV1rI/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYfyAaKC0wDw==&rs=AOn4CLB0vsFvgyJlZp5olsLcyIE-QkZcRA,"@GH.S 
GH'S Twitter : https://twitter.com/GHSTUDI0

🟣GH'STUDIO : GH'S, PP, ANIMATORNAM, JOO, HAESAM, ANDARAM🟣

--------------------------------------------------
* Please refrain from re-uploading the video after leaving credit for the video.
* 영상 출처를 남기고 동영상을 재 업로드하는 행위는 자제해주세요.",20230304,GH'S,UCdrBnBNLsN4_cH32HWbr9qg,9,5567479,306560,,Film & Animation,,https://www.youtube.com/api/timedtext?v=pShbp3QV1rI&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261306&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=6AD1D23FEFD393237A787580377B75D6459389F7.67370F300374986AC1A31A167DF7B633AF214982&key=yt8&kind=asr&lang=en&fmt=json3
svLzRl15j5A,so you wanna play with magic | decendants 3 edit,https://i.ytimg.com/vi/svLzRl15j5A/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAK4CIoCDAgAEAEYciBWKC8wDw==&rs=AOn4CLCq9jnW8AM0lboY74I6k8M5xwBhHA,,20230122,aewillay,UCy0tQWVALMUXtBvTA1RgQew,51,45712562,1816367,,People & Blogs,,https://www.youtube.com/api/timedtext?v=svLzRl15j5A&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261307&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=8546469917A726FD98AD9EFF3BD5469BF249C61D.3A21D10056A9D0E1253599B25E27C0E6319C61DC&key=yt8&kind=asr&lang=en&fmt=json3
Liyfz7551zs,Presidents play BendersMC PT.7 #minecraft,https://i.ytimg.com/vi/Liyfz7551zs/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AdQHgAKAD4oCDAgAEAEYSiBlKC4wDw==&rs=AOn4CLAJy5smx98Da571LqF8dhs4WOxnvg,"*HOW TO CONNECT*
Server IP - play.BendersMC.co (PORT - 19132)
Version - Java / Bedrock (1.19+)
Discord & Socials - https://linktr.ee/BendersMC
-
#minecraft #shorts #minecraftmemes
-
Like
Comment
Subscribe",20230301,BendersMC,UCtzLaMqhH56oxqL_baFDQEQ,54,7065673,428186,,Gaming,,https://www.youtube.com/api/timedtext?v=Liyfz7551zs&caps=asr&xoaf=4&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261308&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=8C62B0BECDC3C9A87AF8D29F574E319DC0132191.0C7EDDBCE8F9BA969CFE96AFF2AC6955D830ED84&key=yt8&kind=asr&lang=en&fmt=json3
0bMC1CQauWc,Dwayne Johnson with family ❤️,https://i.ytimg.com/vi/0bMC1CQauWc/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYfyA7KBcwDw==&rs=AOn4CLAhsPyVC8eDvAuuuU1LZ7ealJmLBA,Dwayne Johnson with family ❤️,20230302,Bilberry Music,UCcrX2Hyz_besAAlETx3s0Kg,36,3916,79,,Music,,
tGC3D6HH_BE,Chocolate Fox! 🦊 The tree stump and the pup turned out so cool!,https://i.ytimg.com/vi/tGC3D6HH_BE/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBOKFAwDw==&rs=AOn4CLAposrp35_DpuJG_e2loaSl_FoUkw,,20230221,Amaury Guichon,UC0fvGpDXi7sV2hbgD-O47yw,60,4510485,327842,,Entertainment,,
_-VklsKyhSE,Ez* Modern House🏠 #shorts #minecraft,https://i.ytimg.com/vi/_-VklsKyhSE/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYJCBlKE4wDw==&rs=AOn4CLD7l7nXUS89ebGyEU34rw-O7FvtJA,"--Info--

--MERCH--
https://wlo.link/@HellFrozen

--Music--

#Minecraft #MinecraftBuilds #Minecrafttutorial",20221120,HellFrozen,UCslA-53ZFvH17GI_-AVrBbA,30,10495158,282659,,Gaming,,
MDx14hPzMsM,My Bullet Ants Are Trying To Escape!!! 😬,https://i.ytimg.com/vi/MDx14hPzMsM/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBWKFkwDw==&rs=AOn4CLCXfH0BAfpanpS2oS0Ea9_9sK735g,,20230305,Lights Camera Ants,UCETxp-yfkaBxzzZgDWFIdRA,36,310971,22874,,Pets & Animals,,https://www.youtube.com/api/timedtext?v=MDx14hPzMsM&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261313&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=BF7144C9AE8B009AEA5B4736527AEB4394D12374.124091066B2C78977E9C0F65784B38CC6516F596&key=yt8&kind=asr&lang=en&fmt=json3
SrAO0qIAqjY,Looong Lego Technic Car #lego #technic #mechanism #car #shorts,https://i.ytimg.com/vi/SrAO0qIAqjY/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBVKEEwDw==&rs=AOn4CLA-PBoXj0EEar07igJhCB1lP_129g,"Here's a longer version of the original car: 
https://www.youtube.com/watch?v=DzEJIRBJlX0

--------------------------------------------------------------
#shorts #lego #car",20230207,2in1 Bricking,UCcSTvNo8QYKr6Ecb3jjrzNw,25,1444769,67338,,Science & Technology,,
b5I3CH7sg0E,Send you a rose!  Adorable Pet Debut Plan Hiromi is so cute 💥 Confusing Behavior Awards Roses,https://i.ytimg.com/vi/b5I3CH7sg0E/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYfyAqKC8wDw==&rs=AOn4CLCesoq_ggZ1u__k4D8nCg7dS1mYZg,Send you a rose!  Adorable pet debut plan Hiromi is so cute that it explodes 💥 Confused Behavior Awards Roses -h6hn3,20230225,Pomeranian_Fox.,UCXYoybPxTFvyvp62MNNFKlA,19,4512677,48857,,People & Blogs,,https://www.youtube.com/api/timedtext?v=b5I3CH7sg0E&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261316&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=98D3AFEB176B3D329FA51F78FF709094DACCBB87.6BA33CF0C33809540D15406176485AF55E3F5FE1&key=yt8&kind=asr&lang=en&fmt=json3
4phl2HqKsu8,ダンボールでつくってみた,https://i.ytimg.com/vi/4phl2HqKsu8/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBaKDowDw==&rs=AOn4CLD0Jr8QZhMzYzOpLCyTXROYtb-8kw,"100円ショップの電車を２台使ってドイツ陸軍の80cm列車砲に改造してみました。
みんな大好きロマン砲！

Hello, all the lovers of cardboard crafts! My name is DanCreator. Welcome to my video!!

I converted common toy trains to the coolest train gun. 
You can find and enjoy with this video how to transform the toy train with cardboard!!

■チャンネル登録よろしくお願いします！Click here to subscribe.
http://www.youtube.com/channel/UC5AqN5Bt8YvqrZzQM2ySlYA?sub_confirmation=1

FOLLOW ME：
► Twitter：https://twitter.com/dancreator_tw
► TikTok：https://www.tiktok.com/@dancreator_tube
► Instagram：https://www.instagram.com/dancreator_insta/
► Facebook：https://www.facebook.com/dancreator7/",20230223,DanCreator / 段クリエイター,UC5AqN5Bt8YvqrZzQM2ySlYA,60,4093718,151655,,Howto & Style,,https://www.youtube.com/api/timedtext?v=4phl2HqKsu8&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261317&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=C16822137E87CAEFD0C4A097621237BF01035C4A.90785D9FB1A10680098C75F40D00F405EE54B10A&key=yt8&kind=asr&lang=en&fmt=json3
SSkdGcXP2tQ,A woman gives birth to a baby with wings,https://i.ytimg.com/vi/SSkdGcXP2tQ/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYSCBlKGUwDw==&rs=AOn4CLCTUNu78tj1ZHHM2t1eXlRFMe268A,"An ordinary couple make something magical happens: their child Ricky is born with wings...
#shorts #moviereview",20230208,Movie Ape,UCSV81Z2v0KMzDtH6SFQ62YQ,60,21307628,951855,,Film & Animation,,https://www.youtube.com/api/timedtext?v=SSkdGcXP2tQ&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261318&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=78FF63FCBFE773C010A6D105D834838400312C92.3492097AA121E125A4339EF5C2F5A1E5E233F051&key=yt8&kind=asr&lang=en&fmt=json3
NtxLPKpiXeY,OTAKU,https://i.ytimg.com/vi/NtxLPKpiXeY/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYEyA4KH8wDw==&rs=AOn4CLBvNvuTf75jX_oUpOy3JhwZUPFMag,"#anime #animeart #animememes #animes #animeboy #animegirls #animelove #animedrawing #animelover #animeworld #animefan #animeedit #animeedits #animefans #animememe #animecosplay #animelife #animefanart #animekawaii #animefreak #animelovers #animeartist #animestyle #animeamv #animemanga #animeindo #kawaiianime #animedraw #animecouple #animeislife #animeboys #animemes #animeme #animeartwork #animeotaku #animecute #animesketch #loveanime #animeforlife

Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favour of fair use.",20230220,𝖗𝖔𝖗𝖔𝖓𝖔𝖆𝖟𝖔𝖗𝖔,UCb0ep7SPATARFTbozJ_EXwg,58,6368616,520353,,People & Blogs,,https://www.youtube.com/api/timedtext?v=NtxLPKpiXeY&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261319&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=568BD3994EFC19FC7EAE55F00C9CE6078D08F2C0.A85BAA97801EAA8CF51BB0B61113A627C139B834&key=yt8&kind=asr&lang=en&fmt=json3
-7eBaUHUpQw,building an automatic thermal paste dispenser #shorts,https://i.ytimg.com/vi/-7eBaUHUpQw/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBNKEUwDw==&rs=AOn4CLDldaeorrjiO86BBarAMwOe_i6I1w,"need new thermal paste? check out YeesterPaste and all my thermal paste accessories! www.yeesterpaste.com

If you're looking to build a PC, I put together some build-lists for you to get started!

$700 Entry PC Build List: https://a.co/1HiyJAJ
$1000 Gaming PC Build List: https://a.co/gAhndFG
$1600 Gaming+Streaming PC Build List: https://a.co/gtQFGU1",20230216,mryeester,UCPvRdfUooqCf0zPOYvbBzVA,32,4662934,166377,,Science & Technology,,https://www.youtube.com/api/timedtext?v=-7eBaUHUpQw&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261320&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=3BC0207602560566059798E3438917248D8089ED.4184D1871EECF27ED64E02EC896F9225E8A9F4AD&key=yt8&kind=asr&lang=en&fmt=json3
pRplDN_J3Zs,World record for longest catch at a sporting event and it’s by a dog! (via @Frisbee Rob),https://i.ytimg.com/vi/pRplDN_J3Zs/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AZQDgALQBYoCDAgAEAEYOyBlKFUwDw==&rs=AOn4CLBx21sGUs7eVuIlq1nYEOnfBGL75w,,20220507,Omar Raja - ESPN,UCx18ywTcohtS9lpNXt8noWQ,18,177413675,9106074,,Sports,,https://www.youtube.com/api/timedtext?v=pRplDN_J3Zs&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261322&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=C86D2DDF0315FE0B6A0922C54D735F5BF43DB59D.1D364ADD9BCDDA120F3929529326D0AF6ADEE0DE&key=yt8&kind=asr&lang=en&fmt=json3
YlaEPSg5SAM,90% of people don't know the hidden function of the car! Very helpful for you!#shorts #tutorial,https://i.ytimg.com/vi/YlaEPSg5SAM/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBlKGUwDw==&rs=AOn4CLCDxMrhn9ZiSLBVYxK2eo_Zuztohw,,20230222,车哥测评,UC1nhPVQRCW_yjFQfrUM6MaQ,56,3142039,102263,,People & Blogs,,https://www.youtube.com/api/timedtext?v=YlaEPSg5SAM&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261323&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=B400856459CA0FC5BA9D120B9FA48EB1CF1D8618.DC1D4D36DE23BD0FF44DCF9E1BB30BD58BB388FA&key=yt8&kind=asr&lang=en&fmt=json3
wOddMIS3W-c,what natural honey looks like in your image #shorts EP891,https://i.ytimg.com/vi/wOddMIS3W-c/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYciBQKDowDw==&rs=AOn4CLCArCkjm6XGQO2EnNKjvStB69AnnA,,20230207,Yunnan cliff honey,UCwlB2tQRY0nurkiwOEvTlHA,16,21846426,541607,,People & Blogs,,https://www.youtube.com/api/timedtext?v=wOddMIS3W-c&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261324&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=0D609B7C4C8BD622616E33CC82AAA6B974981735.DEDE1BE97EA8137393CA7D0C797392162147E60A&key=yt8&kind=asr&lang=en&fmt=json3
EEU7-vdB2HA,The BIGGEST Folding Saw in the WORLD! Silky Katanaboy 1000!,https://i.ytimg.com/vi/EEU7-vdB2HA/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBSKEgwDw==&rs=AOn4CLBWEsBlN4xdReaEjGjBYjuwCQTF1A,"#shorts This little one can handle 20 inch (50cm) tree in diameter, the most badass thing I have in my arsenal! Silky Katanaboy 1000 is a pure savage!

Silky Saws on video:
https://thesurvivalsummit.com/product/katanaboy-professional-1000mm-folding-saw/ref/max.arrrow.outdoors/?campaign=Saws",20230122,MAX ARROW OUTDOORS,UCXlS7uGn5CRcw2vtJCo_5rg,36,14122346,384345,,Entertainment,,
CzsKKxYo3i8,Lego Safe #lego,https://i.ytimg.com/vi/CzsKKxYo3i8/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBlKGUwDw==&rs=AOn4CLCyvNm9fk7JNOg9RcOyzXHvf9BDqA,How to make a Lego Safe Tutorial,20230209,BRIKLE - Lego Instructions,UCQiKHRVlA9_PQwdkaZ0hD-Q,23,3996468,104730,,Howto & Style,,
ytaDwMkUD6k,Sand or Sea?!? #minecraft #asmr #treasurex #shorts #mystery #box #viralshorts,https://i.ytimg.com/vi/ytaDwMkUD6k/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYfyArKEIwDw==&rs=AOn4CLCsHteURaEPCGUqFGFmc-94OmSEdg,,20230125,Gamer Like Dad,UCrW7kYqAUPixOuA161UCSfA,43,250097,11781,,Gaming,,
ykINd9i3S6M,Security guard accidentally stops the wrong person 😂,https://i.ytimg.com/vi/ykINd9i3S6M/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYOiBlKFQwDw==&rs=AOn4CLBnk0ABIDBHPDSpcBWfn7bjOaFj1A,,20230228,Dylan Anderson,UCpuT8AlP9P9EgW_pZ0_xInQ,14,15141384,886398,,Sports,,https://www.youtube.com/api/timedtext?v=ykINd9i3S6M&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261329&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=B3E6AED66637DA93A91018048E4E5E4B0E5BF94B.3401AE6C5ADAB83D1F57653FC5F4A5FCA85ADDA1&key=yt8&kind=asr&lang=en&fmt=json3
1fGZdXiqHHA,Green Ranger Helmet gone wrong 🤦‍♂️,https://i.ytimg.com/vi/1fGZdXiqHHA/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBDKEMwDw==&rs=AOn4CLCkXQxmwrLXDbeETGje-T0T-O6WAA,"3D Printed Green Ranger Helmet has seen better days
How not to 3D Print a helmet for cosplay

File by Hex3D
https://www.patreon.com/Geoffro

#3dprinting #shorts #powerrangers",20230110,Uncle Jessy,UC8i8e7likh-EYMq1bZ0ttHw,59,1096803,49317,,Science & Technology,,https://www.youtube.com/api/timedtext?v=1fGZdXiqHHA&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261332&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=27000F76E1BABBFC755179F9109BB554A8C1B8.4FACEAAFA5BF274CC23D31A8ED6398AE432D0F3E&key=yt8&kind=asr&lang=en&fmt=json3
YeoUwGD8WWU,Young Sheldon😭😭#shorts young Sheldon,https://i.ytimg.com/vi/YeoUwGD8WWU/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYciBIKDUwDw==&rs=AOn4CLDI1W0O6ZRq0K2d7UkNZMWGym3lTA,,20221216,Go patrick1212,UClM6Pao-vHs3aLmMnGiTGKA,60,7056234,265703,,People & Blogs,,
xZ3oGMChK7s,There's a 1% Chance a Skeleton Spawns like This #shorts,https://i.ytimg.com/vi/xZ3oGMChK7s/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYLSByKBIwDw==&rs=AOn4CLD5p9yqXk8-Q3q6hFQLpuY2pm0ctA,"I Found a Passive Skeleton in Minecraft

Twitter: https://twitter.com/ethobot
Discord: https://discord.gg/Gh677XZtf8

Ethobot content includes Shorts, TikToks, and YouTube videos related to Minecraft Challenge, Minecraft But, Minecraft Memes, Minecraft Custom, Minecraft Funny, Minecraft Stories, Minecraft INSANE Moments, plus other topics.

Not Minecraft, But Water Rises or Minecraft, But Lava Rises, or any other but video like that. This is a Short / Minecraft Animation / Meme

#shorts #minecraft #shorts #animation #minecraftshorts",20230227,Ethobot,UCzrlI6MuQz0IzprmuUZb8-Q,55,2944415,207174,,Entertainment,,https://www.youtube.com/api/timedtext?v=xZ3oGMChK7s&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261334&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=D3622D0682F63C157153971CE5FE64653A2589A1.1C478D9BD660805B34C3E8A1C69A6F519331118A&key=yt8&kind=asr&lang=en&fmt=json3
02f9uO-PeQ4,Groin Attack Dog | FUNNIEST Pets of the Week,https://i.ytimg.com/vi/02f9uO-PeQ4/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBPKEIwDw==&rs=AOn4CLBI7s-5z9iB9zhri9NIXOeMsFTkfQ,"This weeks episode of Funniest Pets...discover the importance of wearing a cup, crazy cows, and how squirrels deliver the best gifts! 🐿️ 
#FunniestPets #Dogs #Cats #Cows #Squirrel #CuteAnimals

For the spoiling, nurturing and whole-heartedly pet-obsessed, The Pet Collective is a playground that cultivates community, promotes joyful moments, and fuels your pet lifestyle. From entertainment, to pet-ucation, to the newest trends and products, and everything in between - TPC is the catnip for the modern pet parent. Join in on the frenzy.

Shop our store at petcollective.shop

Subscribe: http://bit.ly/tpcsub
Website: https://thepetcollective.com/
Facebook: http://www.facebook.com/thepetcollective
Instagram: http://www.instagram.com/thepetcollec...
TikTok: https://www.tiktok.com/@thepetcollective

Has your pet taken over your Instagram feed? Submit your videos for a chance to be featured on TPC: https://thepetcollective.com/pages/submit-video

For inquiries regarding advertising or brand partnerships, find us at advertise@jukinmedia.com.

The Pet Collective is owned and operated by Jukin Media.",20230217,The Pet Collective,UCPIvT-zcQl2H0vabdXJGcpg,34,52754,1275,,Pets & Animals,,https://www.youtube.com/api/timedtext?v=02f9uO-PeQ4&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261336&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=2A87CF4C774B777E7C2E6AD7327CC7B07C8A4C9D.E623446BE089F24C6E62EB21BC61C734C696732E&key=yt8&kind=asr&lang=en&fmt=json3
wqT5BgFZiTw,Marvel Scenes That Were Accurate To The Comics,https://i.ytimg.com/vi/wqT5BgFZiTw/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ad4EgAK4CIoCDAgAEAEYOCBYKGUwDw==&rs=AOn4CLDVpHuA4_i8y1blMX6X3hRD5qZf6w,"Marvel Scenes That Were Accurate To The Comics
MCU Thor, Spiderman, ironman, black panther, arrow",20230207,Flick Peak,UC5Qj4RxFiIBYSH-1jKVjNqQ,50,24219,2216,,Entertainment,,https://www.youtube.com/api/timedtext?v=wqT5BgFZiTw&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261337&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=7496B72CCBF43299D3023B5B9F7EB8C8864EA28D.22EA5C8DCA59DB566BB1F6A5BB3092044B90A42E&key=yt8&kind=asr&lang=en&fmt=json3
E51BboOplBo,Funny Animal videos -part:3 #funnyanimals #cuteanimals,https://i.ytimg.com/vi/E51BboOplBo/maxresdefault.jpg,"funny animal videos | cat eating milk |cute animals |funny fails|animal jokes

#funnyanimalvideos #cuteanimals #cutecat #funnyfails #funnydog #funnyvideoscompletion",20230304,Funny_Animal,UCjlHzggyWDWcilpBxvi8phw,57,3732,,,Pets & Animals,,https://www.youtube.com/api/timedtext?v=E51BboOplBo&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261338&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=DA131D006B6C706B51FBC1D0A2D0A30C5FEF6B49.CCFDFBD2D6F08C554A730F9949EF43730ED02D4F&key=yt8&kind=asr&lang=en&fmt=json3
SJcZGIFRsBg,I wish I was at Disney right now,https://i.ytimg.com/vi/SJcZGIFRsBg/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBOKFowDw==&rs=AOn4CLBL0ipNWG-IBnoBsxSe7aCERd4XdQ,#shorts #themepark #fireworks #orlando #orlandofl #lakebuenavista #disney #waltdisneyworld #happilyeverafter #disneyfireworks #disneynightshow #vacation #florida #themepark #rollercoaster #universalstudios #universalorlando #wdw #wdw50 #disneyworld #disneyworldvacation #themeparkfireworks,20230308,The Attractions Group Podcast,UCOgR1hHPX75NtzgoJXiL6vg,59,304,12,,People & Blogs,,https://www.youtube.com/api/timedtext?v=SJcZGIFRsBg&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261339&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=10B7259BE845758915F55601EC56A963604C525E.CC5504E6FF325610CC9340B0F1B9830E04F66C43&key=yt8&kind=asr&lang=en&fmt=json3
znV8h34hnrY,When your friends think you're HACKING...,https://i.ytimg.com/vi/znV8h34hnrY/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYKyBDKH8wDw==&rs=AOn4CLAExG8o_qjpKuelLG52Y9iFJC13Jw,"Aphmau uses her HACKER SKILLZ to prank her friends! 
💜 Come take a look at my merch! 💜 https://aphmeow.com/
► Instagram: https://www.instagram.com/aphmau_ 

====. * ･ ｡ﾟ☆ [Friends!] ☆｡ﾟ･* .====
★ Pierce: https://beacons.ai/shado_temple 

#Minecraft #Aphmau",20230227,Aphmau,UCzYfz8uibvnB7Yc1LjePi4g,25,5533957,242818,,Gaming,,https://www.youtube.com/api/timedtext?v=znV8h34hnrY&caps=asr&xoaf=5&hl=en&ip=0.0.0.0&ipbits=0&expire=1678261340&sparams=ip%2Cipbits%2Cexpire%2Cv%2Ccaps%2Cxoaf&signature=0CD88D2A04B2176736104A5A0C14414224D962BE.3EB7CFAE993EAA896F2088F5ED5616C88A52DF94&key=yt8&kind=asr&lang=en&fmt=json3
